"Product ID [Non Editable]","Variant ID [Non Editable]","Product Type [Non Editable]","Product Page","Product URL","Title","Description","SKU","Option Name 1","Option Value 1","Option Name 2","Option Value 2","Option Name 3","Option Value 3","Option Name 4","Option Value 4","Option Name 5","Option Value 5","Option Name 6","Option Value 6","Price","Sale Price","On Sale","Stock","Categories","Tags","Weight","Length","Width","Height","Visible","Hosted Image URLs"
"63c7d46af8e3360c1c2ed7c3","578be04a-0a7e-4428-96a2-694255b5627a","PHYSICAL","props","hom435-2gd97-szfw9","HOM435 Rose Glass Flute Vase","<p class="""">8”</p>","SQ6805532","Color","Pink","Material","Glass","Quantity","1","","","","","","","5.00","0.00","No","1","/home/decor/vases","Pink, Rose, Glass, Candlestick Holder","1.0","0.0","0.0","8.0","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040426083-TLMKQG6FA5WMT1IPLYAS/HOM435-080.jpg https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040426089-JCQXOMQ5EUY5I2RKFGJH/HOM435-058.jpg"
"63c7d476f8e3360c1c2eef34","49a718db-a618-4531-99e1-cdbe4e9d8a63","PHYSICAL","props","hom436-t4ej4-jy7jh","HOM436 Blue Crackled Vessel","<p class="""">3” x 3” x 4.5”</p>","SQ5010815","Color","Blue","Material","Ceramic","Quantity","1","","","","","","","7.00","0.00","No","1","/home/decor/vases","Blue, Crackled, Vase, Vessel","1.0","0.0","3.0","4.5","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040438553-L06405WDHRG30L4MBHY8/HOM436-084.jpg https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040438559-NVB7QKEMZ8BF7IU9C7W5/HOM436-057.jpg"
"63c7d47cf8e3360c1c2ef9e3","95398b64-9966-4577-a3fd-7d402ccd29ac","PHYSICAL","props","hom437-k62sb-rcr24","HOM437 White Spiral Candlestick Holder","<p class="""">9.25”</p>","SQ6734463","Color","White","Material","Ceramic","Quantity ","1","","","","","","","5.00","0.00","No","1","/home/decor/candlesticks","White, Spiral, Candlestick Holder","1.0","0.0","0.0","9.25","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040444058-DYS435VIQVR9TOJXS0H6/HOM437-074.jpg https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040444063-4PYMQAEUAONM5M3KXPHR/HOM437-059.jpg"
"63c7d473f8e3360c1c2ee9e3","75fb701c-32fc-453c-9465-fb56e1455f12","PHYSICAL","props","hom438-fyt7g-4nk6d","HOM438 Maroon Glass Bubble Vessel","<p class="""">6” tall</p>","SQ3053575","Color","Red","Material","Glass","Quantity","1","","","","","","","4.00","0.00","No","1","/home/decor/vases","Maroon, Glass, Vase, Vessel","1.0","0.0","0.0","6.0","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040435505-9LGZUWAJSJXH2II9G3U5/HOM438-075.jpg https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040435510-7YEWS0CMODV2FBQS15SZ/HOM438-060.jpg"
"63c7d48df8e3360c1c2f1aa4","def7817f-7a53-48ac-a754-8ed518fe112a","PHYSICAL","props","hom439-s3w4s-a6lfg","HOM439 Blue and Clear Glass Vessel","<p class="""">7.75”</p>","SQ6486250","Color","Blue","Material ","Glass","Quantity ","1","","","","","","","4.00","0.00","No","1","/home/decor/vases","Blue, Clear, Glass, Vessel","1.0","0.0","0.0","7.75","No","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040461008-EPJVG7YLHB6Z3WCYYJXZ/HOM439-078.jpg https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040461012-3PHR5IS7MTC6C121DK5O/HOM439-043.jpg"
"63c7d477f8e3360c1c2ef12a","cb06668d-7f60-41c1-a585-1f0a3f3096b1","PHYSICAL","props","hom440-csxbx-2h8cs","HOM440 Orange Lava Glass Scultpure","<p class="""">5” x 5” x 9”</p>","SQ3377568","Color","Orange","Material","Glass","Quantity","1","","","","","","","18.00","0.00","No","1","/home/decor/sculpture","Orange, Clear, Glass","1.0","0.0","5.0","9.0","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040439510-2L5603T4MSZ3A99VMSWP/HOM440-099.jpg https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040439516-5Y6LNUQ5V1EMR1LE7EBO/HOM440-045.jpg"
"63c7d46ef8e3360c1c2ee078","b92fb5b8-fcd3-4cc5-9349-1c8b9bc4816f","PHYSICAL","props","hom441-cmb33-zhj6j","HOM441 Red Glass Crackle Vessel","<p class="""">9”</p>","SQ7540255","Color","Red","Material","Glass","Quantity","1","","","","","","","10.00","0.00","No","1","/home/decor/vases","Red, Vase, Crackle","1.0","0.0","0.0","9.0","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040430540-FLYD3IUX9BW1KV5E5AOB/HOM441-100.jpg https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040430545-36PPNI3WJJVRSFCGR48W/HOM441-046.jpg"
"63c7d473f8e3360c1c2ee98b","d8894218-c8b8-42b0-b05b-5331ddf14691","PHYSICAL","props","hom442-l5rb5-hkhjr","HOM422 Small Gold Scalloped Mirror","<p class="""">9” x 6” x 2”</p>","SQ1522526","Color","Gold","Material","Glass","Quantity","1","","","","","","","14.00","0.00","No","1","/home/decor/trays","Gold, Glass, Tray, Mirrored, Mirrored Tray","1.0","9.0","6.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040435390-LYQCV034HZ0N6IMWGQPR/HOM442-093.jpg https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040435395-X00PXIOG07RTCUNMP99B/HOM442-063.jpg"
"63c7d473f8e3360c1c2eea88","441c0a76-f19a-416c-94ef-102f928e9b5a","PHYSICAL","props","hom443-r22cr-swes9","HOM443 Embroidered Gold Metal Mirror Tray","<p class="""">13” x 18” x 2”</p>","SQ3571281","Color","Gold","Material","Glass","Quantity","1","","","","","","","5.00","0.00","No","1","/home/decor/trays","Gold, Glass, Tray, Mirrored, Mirrored Tray","1.0","13.0","8.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040435853-OQ3R1F7J79M1TP0T9RYX/HOM443-094.jpg https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040435860-V13GL065Y40R0BP4TZRH/HOM443-065.jpg"
"63c7d47ef8e3360c1c2efed9","f2881c49-10df-4c5c-a389-34192877d6c0","PHYSICAL","props","hom444-6a7df-nbnza","HOM444 Fire Colored Vessel","<p class="""">3” x 3” x 4.25”</p>","SQ4657517","Color","Red","Material","Glass","Quantity","1","","","","","","","5.00","0.00","No","1","/home/decor/vases","Glass, Vessel, Fire, Orange, FIre","1.0","0.0","3.0","4.25","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040446590-7MKWOHQIRS2ECMO6R3II/HOM444-077.jpg https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040446596-XMV9WVO7OC1ZEFXLF8BF/HOM444-061.jpg"
"63c7d46ff8e3360c1c2ee296","d131ca6d-9c12-41c0-825e-3bac33f9b401","PHYSICAL","props","hom445-nwpf6-e2gnr","HOM445 Silver Hand Held Mirror","<p class="""">12.25”</p>","SQ3030766","Color","Silver","Material","Glass","Quantity","1","","","","","","","5.00","0.00","No","1","/home/decor","Mirror, Hand Held Mirror, Silver","1.0","12.25","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040431710-JZQ53X75N43E0CYQLB2G/HOM445-064.jpg"
"63c7d477f8e3360c1c2ef0db","14bd3b14-eba8-415e-b0dd-2ec68f58a752","PHYSICAL","props","hom446-llm7x-n6gyy","HOM446 Crystal Perfume Bottle","<p class="""">3.5” x 4.25”</p>","SQ7282710","Color","Clear","Material","Glass","Quantity","1","","","","","","","12.00","0.00","No","1","/home/decor, /home/bath, /everything-else/beauty","Perfume Bottle, Crystal, Glass, Clear","1.0","3.5","0.0","4.25","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040439343-WXEKYB79F5KBPB85QIWB/HOM446-089.jpg https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040439351-DM7GMB8ZKCXEPFQEMHOQ/HOM446-047.jpg"
"63c7d47af8e3360c1c2ef5ff","db77d06d-d3b7-45ca-bca6-8211f8dcd8fa","PHYSICAL","props","hom447-tcmfm-g2gpn","HOM447 Pink Rose Printed Perfume Bottle","<p class="""">4”</p>","SQ4505786","Color","Pink","Material","Glass","Quantity ","1","","","","","","","3.00","0.00","No","1","/home/decor, /home/bath, /everything-else/beauty","Perfume Bottle, Pink, Rose, Small","1.0","0.0","0.0","4.0","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040442022-XHYAJM5EFT9E3E3I64E1/HOM447-091.jpg https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040442029-WRTHWGPPZ2QJWN130NX6/HOM447-055.jpg"
"63c7d481f8e3360c1c2f03f2","d99eec7f-a415-419f-a0ac-c2a9487220d6","PHYSICAL","props","hom448-s4h53-wrg3s","HOM448 Plastic Green and Red Perfume Bottle","<p class="""">5.5”</p>","SQ4303574","Color","Green","Material","Plastic","Quantity","1","","","","","","","3.00","0.00","No","1","/home/decor, /home/bath, /everything-else/beauty","Perfume Bottle, Green, Red, Plastic","1.0","0.0","0.0","5.5","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040449231-BXMF6R4R3M7XTPZKILQ1/HOM448-085.jpg https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040449236-HDYBRR4TS2H8HBR6O3N5/HOM448-050.jpg"
"63c7d483f8e3360c1c2f0889","566c64ff-a5a0-4220-9ebf-2bcb18dbe728","PHYSICAL","props","hom449-5nf3a-gcwrz","HOM449 Black Glass Perfume Bottle with Puff","<p class="""">4”</p>","SQ1366851","Color","Black","Material","Glass","Quantity ","1","","","","","","","4.00","0.00","No","1","/home/decor, /home/bath, /everything-else/beauty","Perfume Bottle, Black, Glass Geometric","1.0","0.0","0.0","4.0","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040451543-95UEL5TDVXVPUPHK6KSM/HOM449-083.jpg https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040451549-IN8S3SLEWY5NKA5HMN0H/HOM449-053.jpg"
"63c7d479f8e3360c1c2ef530","2111750a-e7fc-47f3-851c-e366da3ca720","PHYSICAL","props","hom450-gymxh-fy7cz","HOM450 Mini Black Perfume Bottle","<p class="""">3”</p>","SQ1127408","Color","Black","Material ","Glass","Quantity ","1","","","","","","","3.00","0.00","No","1","/home/decor, /home/bath, /everything-else/beauty","Perfume Bottle, Black, Glass, Mini","1.0","0.0","0.0","3.0","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040441574-EY38JZLNQV1AHI4FKR35/HOM450-088.jpg https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040441579-JGXTLCU13KIYQZ1FT4CO/HOM450-051.jpg"
"63c7d46cf8e3360c1c2edc2e","88d4e6cd-c850-4091-8a3c-e0783b70944c","PHYSICAL","props","hom451-9th7s-gafry","HOM451 Blue Heart Shape Perfume Bottle","<p class="""">2.5”</p>","SQ6044860","Color","Blue","Material","Glass","Quantity ","1","","","","","","","3.00","0.00","No","1","/home/decor, /home/bath, /everything-else/beauty","Perfume Bottle, Blue, Heart, Heart Shaped, Mini","1.0","0.0","0.0","2.5","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040428330-DRCH5949NY6RRNRARR3N/HOM451-090.jpg https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040428335-5WE98EDNUNIPC2A9DEFI/HOM451-054.jpg"
"63c7d46cf8e3360c1c2edbe6","9c592bf1-346f-45a1-909d-1c23ef2b37dc","PHYSICAL","props","hom452-fcg5w-a5azx","HOM452 Triangular Mini Perfume Bottle","<p class="""">2.75”</p>","SQ1118460","Color","Clear","Material ","Glass","Quantity ","1","","","","","","","3.00","0.00","No","1","/home/decor, /home/bath, /everything-else/beauty","Perfume Bottle, Triangular, Mini, Glass","1.0","0.0","0.0","2.75","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040428170-OU565JVUDF7858QBKU31/HOM452-086.jpg https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040428174-6UQQSZ8KB597W2REYCAD/HOM452-052.jpg"
"63c7d478f8e3360c1c2ef34d","8037923b-ee78-4d23-b4eb-1421cf3d04cb","PHYSICAL","props","hom453-mlnk3-8rnhs","HOM453 Mini Iridescent Perfume Bottle","<p class="""">3.25”</p>","SQ0858713","Color","Clear","Material","Glass","Quantity","1","","","","","","","3.00","0.00","No","1","/home/bath, /everything-else/beauty","Perfume Bottle, Irradscent, Mini","1.0","0.0","0.0","3.25","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040440632-3BOY1UK23DOMYYVDPMK3/HOM453-087.jpg https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040440638-VCOVNAXVD4P8MSKWFSCU/HOM453-049.jpg"
"63c7d47cf8e3360c1c2efaf1","68f69a6a-8133-4f3e-ae95-ff9f45a0c820","PHYSICAL","props","hom454-ptfjk-nct9e","HOM454 Multicolored Vessel","<p class="""">6.5”</p>","SQ4030423","Color","Green","Material","Glass","Quantity ","1","","","","","","","4.00","0.00","No","1","/home/decor/vases","Vessel, Green, Orange, Blue, Glass","1.0","0.0","0.0","6.5","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040444615-WOXHLIVBZYAWMRDOTVHQ/HOM454-098.jpg https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040444619-LGC8V7JJ4G6RVONNB2YT/HOM454-062.jpg"
"63c7d471f8e3360c1c2ee54d","4f67fcef-c4a9-483f-af40-e95a024a107b","PHYSICAL","props","hom0455-jmh8l-h322p","HOM0455 Textured Vase","<p class="""">If a satellite photo of the Earth were a handmade vase.</p><p class="""">3” x 3” x 7”</p>","SQ1543486","Color","Brown","Material","Ceramic","Quantity","1","","","","","","","10.00","0.00","No","1","/home/decor/vases","Vessel, Vase, Natural, Unique, Brown, Green","1.0","3.0","3.0","7.0","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040433135-59MV5CFRJYRH8NKA9S0H/HOM0455-1329.jpg https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040433140-FHAXUANB2ZHARWL3KUJY/HOM0455-1334.jpg https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040433144-AHDYTWA5ULB29F7B4CX2/HOM0455-1328.jpg"
"63c7d479f8e3360c1c2ef44b","fd8f07b1-9eed-4c32-b6f8-d3626419344a","PHYSICAL","props","hom0456-jts94-hcbt3","HOM0456 Holographic Vase","<p class="""">Like a cool oil slick without any of the environmental destruction!</p><p class="""">3” x 3” x 10”</p>","SQ6375738","Color","Blue","Material","Glass","Quantity","1","","","","","","","10.00","0.00","No","1","/home/decor/vases","Vase, Glass, Unique, Funky, Multicolored","1.0","3.0","3.0","10.0","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040441110-QHWLX5YEYBUC6I6RHRBW/HOM0456-1339.jpg https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040441117-33DVZ62G4L7YUNT2AVFT/HOM0456-1335.jpg"
"63c7d46ef8e3360c1c2edfed","c05c30f5-2929-421b-a447-4a9b9879e60a","PHYSICAL","props","hom0457-kssdz-5gaxc","HOM0457 Small Gold Floral Vessel","<p class="""">2” x 2” x 4”</p>","SQ5726608","Color","Beige","Material","Ceramic","Quantity","1","","","","","","","5.00","0.00","No","1","/home/decor/vases","Vase, Vessel, Gold, Floral, Cute","1.0","2.0","2.0","4.0","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040430260-XWHFETAIZ4TM4GHUX5MX/HOM0457-1341.jpg https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040430265-QC2HYLYXWI8Z9IY3KCXB/HOM0457-1343.jpg https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040430270-6S4CAQO5UYN8BU5OR6MQ/HOM0457-1347.jpg"
"63c7d469f8e3360c1c2ed710","73387606-fea0-4f1f-8fe5-68f9d34da8d4","PHYSICAL","props","hom0458-5krbc-5hr83","HOM0458 Ornate Floral Vessel","<p class="""">5” x 3” x 6”</p>","SQ0260602","Color","Beige","Material","Ceramic","Quantity","1","","","","","","","12.00","0.00","No","1","/home/decor/vases","Vase, Vassel, Floral, Porcelain, Antique","1.0","5.0","3.0","6.0","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040425561-PA2ZGVZDMC21P51YLBJJ/HOM0458-1350.jpg https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040425567-4C7C314EGL16E6RJBKBB/HOM0458-1349.jpg https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040425572-6E11YEWCJ8UM3QXVL9SS/HOM0458-1351.jpg"
"63c7d47ef8e3360c1c2eff01","b1ad85b2-5be4-4b1a-83de-67b1692d1fe1","PHYSICAL","props","hom0459-ks4pe-2k832","HOM0459 Green Sponge-painted Vase","<p class="""">4” x 4” x 5”</p>","SQ4552517","Color","Green","Material","Ceramic","Quantity","1","","","","","","","14.00","0.00","No","1","/home/decor/vases","Vase, Vessel, Green, Unique","1.0","4.0","4.0","5.0","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040446687-IK2UOCPWXJY6QZO95WA9/HOM0459-1354.jpg https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040446693-CS53HYPV3HD6ZKMMGKGB/HOM0459-1352.jpg https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040446698-W7X828WYP5FEXB0EDA8G/HOM0459-1353.jpg https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040446702-1EIVLSUDBQI09TONQID1/HOM0459-1356.jpg"
"63c7d482f8e3360c1c2f059c","9d464e8d-5ef0-4f8f-a80e-bb4c23c40b8a","PHYSICAL","props","hom0460-m47ds-sn6ay","HOM0460 Floral Planter","<p class="""">5"" x 5” x 6”</p>","SQ6002466","Color","Beige","Material","Ceramic","Quantity","1","","","","","","","14.00","0.00","No","1","/home/decor/vases","Vase, Vessel, Planter, Floral, Porcelain","1.0","5.0","5.0","6.0","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040450098-5U2G07BLXIE7PTG8T1T1/HOM0460-1362.jpg https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040450105-JQ7KW1TD4Y530RN5NVR3/HOM0460-1360.jpg https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040450110-UPYXSDAWMEHCB8DHTA78/HOM0460-1363.jpg https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040450114-EMYT3621CCCBWBTTW6OY/HOM0460-1364.jpg"
"63c7d47ef8e3360c1c2eff48","aa59b3a5-08bc-4061-a473-4cd97d547bac","PHYSICAL","props","hom0461-4gmcd-tc672","HOM0461 White Floral Bud Vase","<p class="""">2” x 2” x 7”</p>","SQ8481102","Color","White","Material","Ceramic","Quantity","1","","","","","","","6.00","0.00","No","1","/home/decor/vases","Vase, Floral, Antique, Cute","1.0","2.0","2.0","7.0","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040446834-MEU9EHEAYFWDX9R0K4L4/HOM0461-1365.jpg https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040446839-9LZ6N52W0NDOD0IWYDH5/HOM0461-1367.jpg https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040446844-0AK16JZJO85LKJUK74H7/HOM0461-1368.jpg"
"63c7d47cf8e3360c1c2efa83","2fb0d9c3-5eb2-4e5c-b04d-b0df100decc2","PHYSICAL","props","hom0462-5wpzg-6gzgh","HOM0462 Handmade Vase","<p class="""">4” x 4” x 6”</p>","SQ4181206","Color","Brown","Material","Ceramic","Quantity","1","","","","","","","18.00","0.00","No","1","/home/decor/vases","Vase, Vessel, Terracotta, Unique, Handmade, Funky","1.0","4.0","4.0","6.0","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040444384-QPOF8E50YOVZIITRUDSY/HOM0462-1371.jpg https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040444390-QTJT284B9IR0E0ESSY60/HOM0462-1369.jpg https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040444396-9L0P538DIIGO4HYZH5SL/HOM0462-1370.jpg https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040444401-LXNQDVXUD5ZPGKO8VJK0/HOM0462-1372.jpg"
"63c7d46ff8e3360c1c2ee29b","c1f0ffd8-7dc7-427d-a5b8-54696493258c","PHYSICAL","props","hom0463-j5zen-yd3hf","HOM0463 Glass Bubble Vessel","<p class="""">6” x 6” x 8”</p>","SQ8406584","Color","Green","Material","Glass","Quantity","1","","","","","","","20.00","0.00","No","1","/home/decor/vases","Vessel, Jar, Glass, Nautical","1.0","6.0","6.0","8.0","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040431720-JI0AEKHW5IGNWUQSTTHI/HOM0463-1374.jpg https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040431725-0FJ3OF3Q0CIS683JNMD2/HOM0463-1376.jpg"
"63c7d48af8e3360c1c2f15f8","ac275743-4ae6-48bc-b061-0023e1c2d9f5","PHYSICAL","props","hom0464-bxwsh-rsdxc","HOM0464 Teal Candlesticks","<p class="""">2” x 2” x 11”</p>","SQ7708872","Color","Green","Material","Wood","Quantity","1","","","","","","","10.00","0.00","No","1","/home/decor/candlesticks","Candlestick, Candle, Teal, Unique","1.0","2.0","2.0","11.0","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040458419-6509ZHQB8W1RTUG2AE3K/HOM0464-1379.jpg https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040458424-WRVF5HBMP3UYUCV9PRC3/HOM0464-1377.jpg https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040458437-4V3SEY4UOJCJ9WF1698Y/HOM0464-1380.jpg"
"63c7d46bf8e3360c1c2edb19","f7cc19ed-3872-41db-964e-37016369a610","PHYSICAL","props","hom0465-zzk8m-k5shf","HOM0465 Ornate Candle Holder","<p class="""">3” x 2” x 6”</p>","SQ1417580","Color","White","Material","Ceramic","Quantity","1","","","","","","","5.00","0.00","No","1","/home/decor/candlesticks","Candlestick, Candle, Antique","1.0","3.0","2.0","6.0","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040427749-QHBXRKT67FEVY898N8ZF/HOM0465-1382.jpg https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040427756-O7UFRE03NQ3QQDQBUP28/HOM0465-1383.jpg https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040427761-EY7PYWRS03I5XYAPTJ7L/HOM0465-1384.jpg https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040427766-01NDB9EGL5PHYO4232LA/HOM0465-1385.jpg https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040427771-6EVB7CCUJ2N5AN0VHOME/HOM0465-1386.jpg"
"63c7d469f8e3360c1c2ed6d7","4a7c887b-c8f5-418d-9f47-364e2822f3fc","PHYSICAL","props","hom0466-2z7yt-aslc3","HOM0466 Ceramic Rose Candlestick","<p class="""">3” x 3” x 7”</p>","SQ4444440","Color","Pink","Material","Ceramic","Quantity","1","","","","","","","8.00","0.00","No","1","/home/decor/candlesticks","Candlestick, Candle, Floral, Pink","1.0","3.0","3.0","7.0","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040425441-OTWE4MHFRGJHDJ5NDUBQ/HOM0466-1389.jpg https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040425446-JHWK9VEC9674B9ZE94NV/HOM0466-1387.jpg"
"63c7d47ef8e3360c1c2efde5","1fa61536-3454-402a-9bfd-b9a696c74652","PHYSICAL","props","hom0467-ywazd-xshhe","HOM0467 Unique Fairy Candlestick","<p class="""">Legend has it, if you ask really nicely, she'll grant you three wishes! Provided they're candle-related, of course.</p><p class="""">4” x 3” x 9”</p>","SQ7584131","Color","Yellow","Material","Ceramic","Quantity","1","","","","","","","7.00","0.00","No","1","/home/decor/candlesticks","Candlestick, Candle, Yellow, Funky, Unique, Vintage","1.0","4.0","3.0","9.0","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040446131-O127XZTW8MBMDS743MDB/HOM0467-1390.jpg https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040446136-ZB0RIRPIHG6OVXVWAC04/HOM0467-1391.jpg https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040446141-EXFI67FJZ8Y8GY8Z5U7R/HOM0467-1392.jpg https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040446146-FLHEATHDHR8T1NE0I003/HOM0467-1395.jpg"
"63c7d479f8e3360c1c2ef4f3","e419b85b-54b0-4c79-9c0b-d9fcf0f4d9b1","PHYSICAL","props","hom0468-8knft-heppg","HOM0468 Glass Candle Holder","<p class="""">3” x 3” x 4.5”</p>","SQ3631488","Color","Clear","Material","Glass","Quantity","1","","","","","","","5.00","0.00","No","1","/home/decor/candlesticks","Candlestick, Candle, Glass, Crystal","1.0","3.0","3.0","4.5","Yes","https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040441454-RAG93GGM9JQU84AN7VYQ/HOM0468-1397.jpg https://images.squarespace-cdn.com/content/v1/63c7d45cf8e3360c1c2ed4ed/1674040441459-Q5OO0PTKAB5WBQ45GM38/HOM0468-1396.jpg"
